gene_id	spromiscuus_homolog	spromiscuus_homolog_orthology_type
Ec-02_002170	mRNA_S-promiscuus_M_contig17.3960.1	ortholog_one2one
Ec-02_002190	mRNA_S-promiscuus_M_contig17.3961.1	ortholog_one2one
Ec-02_001850	mRNA_S-promiscuus_M_contig17.3967.1	ortholog_one2one
Ec-02_002110	mRNA_S-promiscuus_M_contig17.3976.1	ortholog_one2one
Ec-02_002100	mRNA_S-promiscuus_M_contig17.3977.1	ortholog_one2one
Ec-02_002090	mRNA_S-promiscuus_M_contig17.3978.1	ortholog_one2one
Ec-02_002080	mRNA_S-promiscuus_M_contig17.3980.1	ortholog_one2one
Ec-02_002040	mRNA_S-promiscuus_M_contig17.3986.1	ortholog_one2one
Ec-02_002030	mRNA_S-promiscuus_M_contig17.3987.1	ortholog_one2one
Ec-02_002020	mRNA_S-promiscuus_M_contig17.3988.1	ortholog_one2one
Ec-26_003170	mRNA_S-promiscuus_M_contig17.3991.1	ortholog_one2one
Ec-02_001980	mRNA_S-promiscuus_M_contig17.3992.1	ortholog_one2one
Ec-02_001970	mRNA_S-promiscuus_M_contig17.3994.1	ortholog_one2one
Ec-02_001960	mRNA_S-promiscuus_M_contig17.4005.1	ortholog_one2one
Ec-02_001760	mRNA_S-promiscuus_M_contig17.4019.1	ortholog_one2many
Ec-02_001770	mRNA_S-promiscuus_M_contig17.4023.1	ortholog_one2one
Ec-02_001940	mRNA_S-promiscuus_M_contig17.4024.1	ortholog_one2one
Ec-02_001950	mRNA_S-promiscuus_M_contig17.4025.1	ortholog_one2one
Ec-02_001730	mRNA_S-promiscuus_M_contig17.4028.1	ortholog_one2one
Ec-19_000230	mRNA_S-promiscuus_M_contig17.4029.1	ortholog_many2one
Ec-02_001750	mRNA_S-promiscuus_M_contig17.4034.1	ortholog_one2one
Ec-22_002160	mRNA_S-promiscuus_M_contig17.4036.1	ortholog_one2one
Ec-02_001720	mRNA_S-promiscuus_M_contig17.4049.1	ortholog_one2one
Ec-02_001710	mRNA_S-promiscuus_M_contig17.4050.1	ortholog_one2one
Ec-02_001680	mRNA_S-promiscuus_M_contig17.4051.1	ortholog_one2one
Ec-02_001670	mRNA_S-promiscuus_M_contig17.4052.1	ortholog_one2one
Ec-02_001660	mRNA_S-promiscuus_M_contig17.4055.1	ortholog_one2one
Ec-26_002540	mRNA_S-promiscuus_M_contig18.4065.1	ortholog_many2many
Ec-19_000100	mRNA_S-promiscuus_M_contig18.4069.1	ortholog_one2one
Ec-19_000160	mRNA_S-promiscuus_M_contig18.4070.1	ortholog_one2one
Ec-19_000170	mRNA_S-promiscuus_M_contig18.4071.1	ortholog_one2one
Ec-19_000180	mRNA_S-promiscuus_M_contig18.4072.1	ortholog_one2one
Ec-19_000190	mRNA_S-promiscuus_M_contig18.4073.1	ortholog_one2one
Ec-19_000200	mRNA_S-promiscuus_M_contig18.4074.1	ortholog_one2one
Ec-19_001220	mRNA_S-promiscuus_M_contig18.4077.1	ortholog_one2many
Ec-19_000030	mRNA_S-promiscuus_M_contig18.4083.1	ortholog_one2one
Ec-19_000020	mRNA_S-promiscuus_M_contig18.4084.1	ortholog_one2one
Ec-19_000330	mRNA_S-promiscuus_M_contig18.4086.1	ortholog_one2one
Ec-19_000320	mRNA_S-promiscuus_M_contig18.4087.1	ortholog_one2one
Ec-19_000300	mRNA_S-promiscuus_M_contig18.4090.1	ortholog_one2one
Ec-19_000340	mRNA_S-promiscuus_M_contig18.4091.1	ortholog_one2one
Ec-19_000570	mRNA_S-promiscuus_M_contig18.4094.1	ortholog_one2one
Ec-19_000560	mRNA_S-promiscuus_M_contig18.4095.1	ortholog_one2one
Ec-19_000540	mRNA_S-promiscuus_M_contig18.4096.1	ortholog_one2one
Ec-19_000530	mRNA_S-promiscuus_M_contig18.4097.1	ortholog_one2one
Ec-19_000520	mRNA_S-promiscuus_M_contig18.4098.1	ortholog_one2one
Ec-19_000510	mRNA_S-promiscuus_M_contig18.4099.1	ortholog_one2one
Ec-19_000470	mRNA_S-promiscuus_M_contig18.4100.1	ortholog_one2one
Ec-19_000460	mRNA_S-promiscuus_M_contig18.4101.1	ortholog_one2one
Ec-19_000380	mRNA_S-promiscuus_M_contig18.4104.1	ortholog_many2one
Ec-19_000450	mRNA_S-promiscuus_M_contig18.4105.1	ortholog_one2one
Ec-19_000440	mRNA_S-promiscuus_M_contig18.4106.1	ortholog_one2one
Ec-19_000430	mRNA_S-promiscuus_M_contig18.4108.1	ortholog_one2one
Ec-19_000420	mRNA_S-promiscuus_M_contig18.4109.1	ortholog_one2one
Ec-19_000410	mRNA_S-promiscuus_M_contig18.4110.1	ortholog_one2one
Ec-19_000390	mRNA_S-promiscuus_M_contig18.4111.1	ortholog_one2one
Ec-19_000370	mRNA_S-promiscuus_M_contig18.4116.1	ortholog_one2one
Ec-19_000650	mRNA_S-promiscuus_M_contig18.4117.1	ortholog_one2one
Ec-19_000640	mRNA_S-promiscuus_M_contig18.4118.1	ortholog_one2one
Ec-19_000630	mRNA_S-promiscuus_M_contig18.4119.1	ortholog_one2one
Ec-19_000620	mRNA_S-promiscuus_M_contig18.4120.1	ortholog_one2one
Ec-19_000610	mRNA_S-promiscuus_M_contig18.4121.1	ortholog_one2one
Ec-19_000670	mRNA_S-promiscuus_M_contig18.4123.1	ortholog_one2one
Ec-19_000660	mRNA_S-promiscuus_M_contig18.4124.1	ortholog_one2one
Ec-19_000710	mRNA_S-promiscuus_M_contig18.4126.1	ortholog_one2one
Ec-19_000730	mRNA_S-promiscuus_M_contig18.4127.1	ortholog_one2one
Ec-19_000740	mRNA_S-promiscuus_M_contig18.4129.1	ortholog_one2many
Ec-19_000750	mRNA_S-promiscuus_M_contig18.4130.1	ortholog_one2one
Ec-19_000760	mRNA_S-promiscuus_M_contig18.4132.1	ortholog_one2one
Ec-04_002300	mRNA_S-promiscuus_M_contig18.4138.1	ortholog_one2one
Ec-19_001090	mRNA_S-promiscuus_M_contig18.4144.1	ortholog_one2one
Ec-19_001080	mRNA_S-promiscuus_M_contig18.4145.1	ortholog_one2one
Ec-19_001060	mRNA_S-promiscuus_M_contig18.4146.1	ortholog_one2one
Ec-19_001050	mRNA_S-promiscuus_M_contig18.4147.1	ortholog_one2one
Ec-19_001030	mRNA_S-promiscuus_M_contig18.4148.1	ortholog_one2one
Ec-19_000960	mRNA_S-promiscuus_M_contig18.4150.1	ortholog_one2one
Ec-19_000970	mRNA_S-promiscuus_M_contig18.4152.1	ortholog_one2one
Ec-19_000990	mRNA_S-promiscuus_M_contig18.4153.1	ortholog_one2one
Ec-19_001010	mRNA_S-promiscuus_M_contig18.4154.1	ortholog_one2one
Ec-19_000940	mRNA_S-promiscuus_M_contig18.4156.1	ortholog_one2one
Ec-19_000930	mRNA_S-promiscuus_M_contig18.4157.1	ortholog_one2one
Ec-19_000920	mRNA_S-promiscuus_M_contig18.4159.1	ortholog_one2one
Ec-19_000910	mRNA_S-promiscuus_M_contig18.4160.1	ortholog_one2one
Ec-19_000900	mRNA_S-promiscuus_M_contig18.4162.1	ortholog_one2one
Ec-19_000890	mRNA_S-promiscuus_M_contig18.4163.1	ortholog_one2one
Ec-19_000870	mRNA_S-promiscuus_M_contig18.4164.1	ortholog_one2one
Ec-19_000860	mRNA_S-promiscuus_M_contig18.4165.1	ortholog_one2one
Ec-19_000790	mRNA_S-promiscuus_M_contig18.4167.1	ortholog_one2one
Ec-19_000780	mRNA_S-promiscuus_M_contig18.4168.1	ortholog_one2one
Ec-19_001200	mRNA_S-promiscuus_M_contig18.4173.1	ortholog_one2one
Ec-19_001230	mRNA_S-promiscuus_M_contig18.4175.1	ortholog_one2one
Ec-19_001240	mRNA_S-promiscuus_M_contig18.4177.1	ortholog_one2one
Ec-19_001250	mRNA_S-promiscuus_M_contig18.4179.1	ortholog_one2one
Ec-19_001280	mRNA_S-promiscuus_M_contig18.4181.1	ortholog_one2one
Ec-19_001310	mRNA_S-promiscuus_M_contig18.4183.1	ortholog_one2one
Ec-19_001320	mRNA_S-promiscuus_M_contig18.4184.1	ortholog_one2one
Ec-19_001330	mRNA_S-promiscuus_M_contig18.4185.1	ortholog_one2one
Ec-19_001350	mRNA_S-promiscuus_M_contig18.4187.1	ortholog_one2one
Ec-19_001360	mRNA_S-promiscuus_M_contig18.4190.1	ortholog_one2one
Ec-19_001380	mRNA_S-promiscuus_M_contig18.4192.1	ortholog_one2many
Ec-19_001390	mRNA_S-promiscuus_M_contig18.4197.1	ortholog_one2one
Ec-19_001400	mRNA_S-promiscuus_M_contig18.4198.1	ortholog_many2one
Ec-19_001110	mRNA_S-promiscuus_M_contig18.4202.1	ortholog_many2many
Ec-19_001420	mRNA_S-promiscuus_M_contig18.4205.1	ortholog_one2one
Ec-19_001430	mRNA_S-promiscuus_M_contig18.4206.1	ortholog_one2one
Ec-19_001440	mRNA_S-promiscuus_M_contig18.4207.1	ortholog_one2one
Ec-19_001450	mRNA_S-promiscuus_M_contig18.4209.1	ortholog_one2one
Ec-19_001490	mRNA_S-promiscuus_M_contig18.4212.1	ortholog_one2one
Ec-19_001500	mRNA_S-promiscuus_M_contig18.4213.1	ortholog_one2one
Ec-19_001480	mRNA_S-promiscuus_M_contig18.4214.1	ortholog_one2one
Ec-19_001470	mRNA_S-promiscuus_M_contig18.4217.1	ortholog_one2one
Ec-19_001460	mRNA_S-promiscuus_M_contig18.4223.1	ortholog_one2one
Ec-19_001530	mRNA_S-promiscuus_M_contig18.4224.1	ortholog_one2one
Ec-19_001540	mRNA_S-promiscuus_M_contig18.4225.1	ortholog_one2one
Ec-19_001550	mRNA_S-promiscuus_M_contig18.4226.1	ortholog_one2one
Ec-19_001560	mRNA_S-promiscuus_M_contig18.4227.1	ortholog_one2one
Ec-19_001570	mRNA_S-promiscuus_M_contig18.4228.1	ortholog_one2one
Ec-19_001610	mRNA_S-promiscuus_M_contig18.4230.1	ortholog_one2one
Ec-19_001705	mRNA_S-promiscuus_M_contig18.4231.1	ortholog_one2one
Ec-19_001685	mRNA_S-promiscuus_M_contig18.4232.1	ortholog_many2one
Ec-19_001670	mRNA_S-promiscuus_M_contig18.4233.1	ortholog_one2one
Ec-19_001660	mRNA_S-promiscuus_M_contig18.4234.1	ortholog_one2one
Ec-19_001650	mRNA_S-promiscuus_M_contig18.4235.1	ortholog_one2one
Ec-19_001640	mRNA_S-promiscuus_M_contig18.4236.1	ortholog_one2one
Ec-19_001710	mRNA_S-promiscuus_M_contig18.4240.1	ortholog_one2one
Ec-19_001720	mRNA_S-promiscuus_M_contig18.4241.1	ortholog_one2one
Ec-00_011390	mRNA_S-promiscuus_M_contig18.4243.1	ortholog_one2one
Ec-19_001750	mRNA_S-promiscuus_M_contig18.4244.1	ortholog_one2one
Ec-19_001760	mRNA_S-promiscuus_M_contig18.4247.1	ortholog_one2one
Ec-19_001770	mRNA_S-promiscuus_M_contig18.4248.1	ortholog_one2one
Ec-19_001780	mRNA_S-promiscuus_M_contig18.4249.1	ortholog_one2one
Ec-19_001920	mRNA_S-promiscuus_M_contig18.4251.1	ortholog_one2one
Ec-19_001930	mRNA_S-promiscuus_M_contig18.4252.1	ortholog_one2one
Ec-19_001940	mRNA_S-promiscuus_M_contig18.4253.1	ortholog_one2one
Ec-19_001950	mRNA_S-promiscuus_M_contig18.4254.1	ortholog_one2one
Ec-19_001910	mRNA_S-promiscuus_M_contig18.4255.1	ortholog_one2one
Ec-19_001900	mRNA_S-promiscuus_M_contig18.4256.1	ortholog_one2one
Ec-19_001890	mRNA_S-promiscuus_M_contig18.4257.1	ortholog_one2one
Ec-11_001430	mRNA_S-promiscuus_M_contig18.4258.1	ortholog_one2one
Ec-19_001860	mRNA_S-promiscuus_M_contig18.4261.1	ortholog_one2one
Ec-19_001850	mRNA_S-promiscuus_M_contig18.4263.1	ortholog_one2one
Ec-00_007220	mRNA_S-promiscuus_M_contig18.4267.1	ortholog_many2one
Ec-19_002000	mRNA_S-promiscuus_M_contig18.4268.1	ortholog_one2one
Ec-19_002010	mRNA_S-promiscuus_M_contig18.4269.1	ortholog_one2one
Ec-19_002020	mRNA_S-promiscuus_M_contig18.4270.1	ortholog_one2one
Ec-19_002060	mRNA_S-promiscuus_M_contig18.4274.1	ortholog_one2one
Ec-19_002030	mRNA_S-promiscuus_M_contig18.4278.1	ortholog_one2one
Ec-19_002040	mRNA_S-promiscuus_M_contig18.4279.1	ortholog_one2one
Ec-19_002080	mRNA_S-promiscuus_M_contig18.4280.1	ortholog_one2one
Ec-19_002210	mRNA_S-promiscuus_M_contig18.4285.1	ortholog_one2one
Ec-06_004160	mRNA_S-promiscuus_M_contig18.4286.1	ortholog_one2one
Ec-19_002110	mRNA_S-promiscuus_M_contig18.4287.1	ortholog_one2one
Ec-19_002130	mRNA_S-promiscuus_M_contig18.4288.1	ortholog_one2one
Ec-19_002140	mRNA_S-promiscuus_M_contig18.4291.1	ortholog_one2one
Ec-19_002220	mRNA_S-promiscuus_M_contig18.4293.1	ortholog_one2one
Ec-19_002230	mRNA_S-promiscuus_M_contig18.4294.1	ortholog_one2one
Ec-19_002290	mRNA_S-promiscuus_M_contig18.4295.1	ortholog_one2one
Ec-19_002310	mRNA_S-promiscuus_M_contig18.4296.1	ortholog_one2one
Ec-19_002320	mRNA_S-promiscuus_M_contig18.4297.1	ortholog_one2one
Ec-19_002330	mRNA_S-promiscuus_M_contig18.4298.1	ortholog_one2one
Ec-19_002340	mRNA_S-promiscuus_M_contig18.4299.1	ortholog_one2one
Ec-19_002350	mRNA_S-promiscuus_M_contig18.4300.1	ortholog_one2one
Ec-19_002360	mRNA_S-promiscuus_M_contig18.4301.1	ortholog_one2one
Ec-19_002370	mRNA_S-promiscuus_M_contig18.4302.1	ortholog_one2one
Ec-19_002380	mRNA_S-promiscuus_M_contig18.4303.1	ortholog_one2one
Ec-19_002390	mRNA_S-promiscuus_M_contig18.4304.1	ortholog_one2one
Ec-19_002400	mRNA_S-promiscuus_M_contig18.4306.1	ortholog_one2one
Ec-19_002410	mRNA_S-promiscuus_M_contig18.4307.1	ortholog_one2one
Ec-19_002420	mRNA_S-promiscuus_M_contig18.4308.1	ortholog_one2one
Ec-19_002430	mRNA_S-promiscuus_M_contig18.4309.1	ortholog_one2one
Ec-19_002440	mRNA_S-promiscuus_M_contig18.4310.1	ortholog_one2one
Ec-09_003960	mRNA_S-promiscuus_M_contig18.4311.1	ortholog_one2one
Ec-19_002450	mRNA_S-promiscuus_M_contig18.4312.1	ortholog_one2one
Ec-19_002470	mRNA_S-promiscuus_M_contig18.4313.1	ortholog_one2one
Ec-19_002480	mRNA_S-promiscuus_M_contig18.4314.1	ortholog_one2one
Ec-19_002490	mRNA_S-promiscuus_M_contig18.4316.1	ortholog_one2one
Ec-19_002500	mRNA_S-promiscuus_M_contig18.4317.1	ortholog_one2one
Ec-19_002510	mRNA_S-promiscuus_M_contig18.4318.1	ortholog_one2one
Ec-19_002520	mRNA_S-promiscuus_M_contig18.4319.1	ortholog_one2one
Ec-19_002530	mRNA_S-promiscuus_M_contig18.4320.1	ortholog_one2one
Ec-02_005800	mRNA_S-promiscuus_M_contig18.4321.1	ortholog_one2one
Ec-19_002540	mRNA_S-promiscuus_M_contig18.4322.1	ortholog_one2one
Ec-19_002560	mRNA_S-promiscuus_M_contig18.4323.1	ortholog_one2one
Ec-19_002570	mRNA_S-promiscuus_M_contig18.4324.1	ortholog_one2one
Ec-19_002580	mRNA_S-promiscuus_M_contig18.4325.1	ortholog_one2one
Ec-19_002620	mRNA_S-promiscuus_M_contig18.4326.1	ortholog_one2one
Ec-19_002610	mRNA_S-promiscuus_M_contig18.4327.1	ortholog_one2one
Ec-19_002600	mRNA_S-promiscuus_M_contig18.4329.1	ortholog_one2one
Ec-19_001190	mRNA_S-promiscuus_M_contig18.4331.1	ortholog_one2many
Ec-21_003570	mRNA_S-promiscuus_M_contig19.4335.1	ortholog_one2one
Ec-21_003810	mRNA_S-promiscuus_M_contig19.4338.1	ortholog_one2one
Ec-21_003690	mRNA_S-promiscuus_M_contig19.4340.1	ortholog_one2one
Ec-21_003710	mRNA_S-promiscuus_M_contig19.4341.1	ortholog_one2one
Ec-21_003720	mRNA_S-promiscuus_M_contig19.4342.1	ortholog_one2one
Ec-21_003730	mRNA_S-promiscuus_M_contig19.4344.1	ortholog_one2one
Ec-21_003740	mRNA_S-promiscuus_M_contig19.4346.1	ortholog_one2one
Ec-21_003750	mRNA_S-promiscuus_M_contig19.4347.1	ortholog_one2one
Ec-21_003770	mRNA_S-promiscuus_M_contig19.4348.1	ortholog_one2one
Ec-21_003790	mRNA_S-promiscuus_M_contig19.4349.1	ortholog_one2one
Ec-21_003800	mRNA_S-promiscuus_M_contig19.4351.1	ortholog_one2one
Ec-21_003520	mRNA_S-promiscuus_M_contig19.4357.1	ortholog_one2one
Ec-21_003510	mRNA_S-promiscuus_M_contig19.4358.1	ortholog_one2one
Ec-21_003490	mRNA_S-promiscuus_M_contig19.4359.1	ortholog_one2one
Ec-21_003420	mRNA_S-promiscuus_M_contig19.4360.1	ortholog_one2one
Ec-21_003430	mRNA_S-promiscuus_M_contig19.4361.1	ortholog_one2one
Ec-21_003440	mRNA_S-promiscuus_M_contig19.4363.1	ortholog_one2one
Ec-03_002910	mRNA_S-promiscuus_M_contig19.4365.1	ortholog_many2one
Ec-21_003470	mRNA_S-promiscuus_M_contig19.4366.1	ortholog_one2one
Ec-22_001150	mRNA_S-promiscuus_M_contig19.4367.1	ortholog_one2one
Ec-21_003480	mRNA_S-promiscuus_M_contig19.4368.1	ortholog_one2one
Ec-21_003400	mRNA_S-promiscuus_M_contig19.4369.1	ortholog_one2one
Ec-21_003380	mRNA_S-promiscuus_M_contig19.4370.1	ortholog_one2one
Ec-21_003370	mRNA_S-promiscuus_M_contig19.4371.1	ortholog_one2one
Ec-21_003360	mRNA_S-promiscuus_M_contig19.4373.1	ortholog_one2many
Ec-21_003320	mRNA_S-promiscuus_M_contig19.4374.1	ortholog_one2one
Ec-21_003340	mRNA_S-promiscuus_M_contig19.4376.1	ortholog_one2one
Ec-21_003290	mRNA_S-promiscuus_M_contig19.4378.1	ortholog_one2one
Ec-21_003280	mRNA_S-promiscuus_M_contig19.4379.1	ortholog_one2one
Ec-21_003270	mRNA_S-promiscuus_M_contig19.4380.1	ortholog_one2one
Ec-21_003260	mRNA_S-promiscuus_M_contig19.4381.1	ortholog_one2one
Ec-21_003250	mRNA_S-promiscuus_M_contig19.4382.1	ortholog_one2one
Ec-21_003240	mRNA_S-promiscuus_M_contig19.4383.1	ortholog_one2one
Ec-21_003230	mRNA_S-promiscuus_M_contig19.4388.1	ortholog_one2one
Ec-21_003210	mRNA_S-promiscuus_M_contig19.4389.1	ortholog_one2one
Ec-27_001200	mRNA_S-promiscuus_M_contig19.4390.1	ortholog_one2one
Ec-21_003190	mRNA_S-promiscuus_M_contig19.4391.1	ortholog_one2one
Ec-21_003170	mRNA_S-promiscuus_M_contig19.4392.1	ortholog_one2one
Ec-21_003130	mRNA_S-promiscuus_M_contig19.4393.1	ortholog_one2one
Ec-21_003120	mRNA_S-promiscuus_M_contig19.4394.1	ortholog_one2one
Ec-21_003110	mRNA_S-promiscuus_M_contig19.4395.1	ortholog_one2one
Ec-21_003100	mRNA_S-promiscuus_M_contig19.4396.1	ortholog_one2one
Ec-21_002790	mRNA_S-promiscuus_M_contig19.4398.1	ortholog_one2one
Ec-21_002800	mRNA_S-promiscuus_M_contig19.4399.1	ortholog_one2one
Ec-21_002810	mRNA_S-promiscuus_M_contig19.4400.1	ortholog_one2one
Ec-21_002880	mRNA_S-promiscuus_M_contig19.4401.1	ortholog_one2one
Ec-21_002890	mRNA_S-promiscuus_M_contig19.4402.1	ortholog_one2one
Ec-21_002900	mRNA_S-promiscuus_M_contig19.4404.1	ortholog_one2one
Ec-21_002910	mRNA_S-promiscuus_M_contig19.4405.1	ortholog_one2one
Ec-21_002920	mRNA_S-promiscuus_M_contig19.4406.1	ortholog_one2one
Ec-21_002930	mRNA_S-promiscuus_M_contig19.4409.1	ortholog_one2one
Ec-21_002830	mRNA_S-promiscuus_M_contig19.4411.1	ortholog_one2one
Ec-21_002850	mRNA_S-promiscuus_M_contig19.4412.1	ortholog_one2one
Ec-21_002870	mRNA_S-promiscuus_M_contig19.4413.1	ortholog_one2one
Ec-21_004050	mRNA_S-promiscuus_M_contig19.4416.1	ortholog_one2one
Ec-21_004060	mRNA_S-promiscuus_M_contig19.4418.1	ortholog_one2one
Ec-21_002700	mRNA_S-promiscuus_M_contig19.4419.1	ortholog_one2many
Ec-21_002680	mRNA_S-promiscuus_M_contig19.4423.1	ortholog_one2one
Ec-21_002710	mRNA_S-promiscuus_M_contig19.4429.1	ortholog_one2one
Ec-21_002720	mRNA_S-promiscuus_M_contig19.4430.1	ortholog_one2one
Ec-21_002780	mRNA_S-promiscuus_M_contig19.4432.1	ortholog_one2one
Ec-21_003070	mRNA_S-promiscuus_M_contig19.4433.1	ortholog_one2one
Ec-21_002730	mRNA_S-promiscuus_M_contig19.4435.1	ortholog_one2one
Ec-21_002740	mRNA_S-promiscuus_M_contig19.4437.1	ortholog_one2one
Ec-21_002750	mRNA_S-promiscuus_M_contig19.4438.1	ortholog_one2one
Ec-21_002760	mRNA_S-promiscuus_M_contig19.4439.1	ortholog_one2one
Ec-21_003040	mRNA_S-promiscuus_M_contig19.4440.1	ortholog_one2one
Ec-21_003020	mRNA_S-promiscuus_M_contig19.4442.1	ortholog_one2one
Ec-21_002980	mRNA_S-promiscuus_M_contig19.4443.1	ortholog_many2many
Ec-21_002970	mRNA_S-promiscuus_M_contig19.4446.1	ortholog_one2one
Ec-21_002960	mRNA_S-promiscuus_M_contig19.4447.1	ortholog_one2one
Ec-21_002940	mRNA_S-promiscuus_M_contig19.4448.1	ortholog_one2one
Ec-21_004040	mRNA_S-promiscuus_M_contig19.4450.1	ortholog_one2one
Ec-21_004030	mRNA_S-promiscuus_M_contig19.4452.1	ortholog_one2one
Ec-00_007390	mRNA_S-promiscuus_M_contig19.4453.1	ortholog_one2one
Ec-00_007380	mRNA_S-promiscuus_M_contig19.4454.1	ortholog_one2one
Ec-05_002540	mRNA_S-promiscuus_M_contig19.4455.1	ortholog_one2one
Ec-21_002670	mRNA_S-promiscuus_M_contig19.4456.1	ortholog_one2one
Ec-02_003530	mRNA_S-promiscuus_M_contig19.4457.1	ortholog_one2one
Ec-21_004090	mRNA_S-promiscuus_M_contig19.4458.1	ortholog_one2one
Ec-21_004100	mRNA_S-promiscuus_M_contig19.4459.1	ortholog_one2one
Ec-21_004110	mRNA_S-promiscuus_M_contig19.4460.1	ortholog_one2one
Ec-21_004120	mRNA_S-promiscuus_M_contig19.4461.1	ortholog_one2one
Ec-21_004130	mRNA_S-promiscuus_M_contig19.4462.1	ortholog_one2one
Ec-27_006000	mRNA_S-promiscuus_M_contig19.4469.1	ortholog_one2many
Ec-27_006010	mRNA_S-promiscuus_M_contig19.4470.1	ortholog_many2many
Ec-21_004310	mRNA_S-promiscuus_M_contig19.4473.1	ortholog_one2one
Ec-21_004300	mRNA_S-promiscuus_M_contig19.4474.1	ortholog_one2one
Ec-21_004240	mRNA_S-promiscuus_M_contig19.4475.1	ortholog_one2one
Ec-21_004260	mRNA_S-promiscuus_M_contig19.4476.1	ortholog_one2one
Ec-21_004270	mRNA_S-promiscuus_M_contig19.4477.1	ortholog_one2one
Ec-21_004280	mRNA_S-promiscuus_M_contig19.4478.1	ortholog_one2one
Ec-21_004230	mRNA_S-promiscuus_M_contig19.4480.1	ortholog_one2one
Ec-21_004220	mRNA_S-promiscuus_M_contig19.4481.1	ortholog_one2one
Ec-21_004200	mRNA_S-promiscuus_M_contig19.4482.1	ortholog_one2one
Ec-21_004180	mRNA_S-promiscuus_M_contig19.4483.1	ortholog_one2one
Ec-21_004340	mRNA_S-promiscuus_M_contig19.4484.1	ortholog_one2one
Ec-21_004150	mRNA_S-promiscuus_M_contig19.4486.1	ortholog_one2one
Ec-21_004360	mRNA_S-promiscuus_M_contig19.4487.1	ortholog_one2one
Ec-21_004370	mRNA_S-promiscuus_M_contig19.4489.1	ortholog_one2one
Ec-21_004390	mRNA_S-promiscuus_M_contig19.4491.1	ortholog_one2one
Ec-21_004400	mRNA_S-promiscuus_M_contig19.4492.1	ortholog_one2one
Ec-21_004410	mRNA_S-promiscuus_M_contig19.4493.1	ortholog_one2one
Ec-21_004430	mRNA_S-promiscuus_M_contig19.4495.1	ortholog_one2one
Ec-21_004440	mRNA_S-promiscuus_M_contig19.4496.1	ortholog_one2one
Ec-21_004450	mRNA_S-promiscuus_M_contig19.4497.1	ortholog_one2one
Ec-21_004460	mRNA_S-promiscuus_M_contig19.4498.1	ortholog_one2one
Ec-21_004650	mRNA_S-promiscuus_M_contig19.4500.1	ortholog_one2one
Ec-21_004640	mRNA_S-promiscuus_M_contig19.4501.1	ortholog_one2one
Ec-21_004630	mRNA_S-promiscuus_M_contig19.4502.1	ortholog_one2one
Ec-21_004610	mRNA_S-promiscuus_M_contig19.4504.1	ortholog_one2one
Ec-21_004530	mRNA_S-promiscuus_M_contig19.4505.1	ortholog_one2one
Ec-08_005020	mRNA_S-promiscuus_M_contig19.4507.1	ortholog_one2one
Ec-12_002230	mRNA_S-promiscuus_M_contig19.4508.1	ortholog_one2one
Ec-21_004560	mRNA_S-promiscuus_M_contig19.4509.1	ortholog_one2one
Ec-21_004520	mRNA_S-promiscuus_M_contig19.4511.1	ortholog_one2one
Ec-21_004510	mRNA_S-promiscuus_M_contig19.4514.1	ortholog_one2one
Ec-21_004500	mRNA_S-promiscuus_M_contig19.4516.1	ortholog_one2one
Ec-21_004490	mRNA_S-promiscuus_M_contig19.4517.1	ortholog_one2one
Ec-21_004480	mRNA_S-promiscuus_M_contig19.4519.1	ortholog_one2many
Ec-21_004660	mRNA_S-promiscuus_M_contig19.4520.1	ortholog_one2one
Ec-21_004670	mRNA_S-promiscuus_M_contig19.4521.1	ortholog_one2one
Ec-21_004680	mRNA_S-promiscuus_M_contig19.4522.1	ortholog_one2one
Ec-21_004810	mRNA_S-promiscuus_M_contig19.4523.1	ortholog_one2one
Ec-21_004800	mRNA_S-promiscuus_M_contig19.4524.1	ortholog_one2one
Ec-21_004790	mRNA_S-promiscuus_M_contig19.4525.1	ortholog_one2one
Ec-21_004770	mRNA_S-promiscuus_M_contig19.4526.1	ortholog_one2one
Ec-21_004760	mRNA_S-promiscuus_M_contig19.4528.1	ortholog_one2one
Ec-21_004750	mRNA_S-promiscuus_M_contig19.4529.1	ortholog_one2one
Ec-21_004720	mRNA_S-promiscuus_M_contig19.4530.1	ortholog_one2one
Ec-21_004710	mRNA_S-promiscuus_M_contig19.4531.1	ortholog_one2one
Ec-21_004700	mRNA_S-promiscuus_M_contig19.4532.1	ortholog_one2one
Ec-21_004690	mRNA_S-promiscuus_M_contig19.4534.1	ortholog_one2one
Ec-21_004820	mRNA_S-promiscuus_M_contig19.4535.1	ortholog_one2one
Ec-21_004870	mRNA_S-promiscuus_M_contig19.4536.1	ortholog_one2one
Ec-21_004880	mRNA_S-promiscuus_M_contig19.4537.1	ortholog_one2one
Ec-21_004890	mRNA_S-promiscuus_M_contig19.4538.1	ortholog_one2one
Ec-21_004910	mRNA_S-promiscuus_M_contig19.4539.1	ortholog_one2one
Ec-21_004920	mRNA_S-promiscuus_M_contig19.4540.1	ortholog_one2one
Ec-21_004930	mRNA_S-promiscuus_M_contig19.4541.1	ortholog_one2one
Ec-21_004850	mRNA_S-promiscuus_M_contig19.4542.1	ortholog_one2one
Ec-21_005590	mRNA_S-promiscuus_M_contig19.4543.1	ortholog_one2one
Ec-21_004840	mRNA_S-promiscuus_M_contig19.4544.1	ortholog_one2one
