gene_id	spromiscuus_homolog	spromiscuus_homolog_orthology_type
ES_19-augustus-gene-43.54	mRNA_S-promiscuus_M_contig18.4306.1	ortholog_many2one
ES_19-augustus-gene-44.44	mRNA_S-promiscuus_M_contig18.4314.1	ortholog_many2one
ES_19-augustus-gene-46.14	mRNA_S-promiscuus_M_contig14.2744.1	ortholog_many2one
ES_19-augustus-gene-46.16	mRNA_S-promiscuus_M_contig14.2744.1	ortholog_many2one
ES_19-augustus-gene-46.17	mRNA_S-promiscuus_M_contig14.2744.1	ortholog_many2one
ES_19-augustus-gene-46.20	mRNA_S-promiscuus_M_contig14.2742.1	ortholog_many2one
ES_19-augustus-gene-46.9	mRNA_S-promiscuus_M_contig14.2743.1	ortholog_many2one
ES_19-augustus-gene-47.41	mRNA_S-promiscuus_M_contig14.2749.1	ortholog_many2one
ES_19-augustus-gene-47.61	mRNA_S-promiscuus_M_contig14.2750.1	ortholog_many2one
ES_19-augustus-gene-48.19	mRNA_S-promiscuus_M_contig14.2758.1	ortholog_many2one
ES_19-augustus-gene-49.10	mRNA_S-promiscuus_M_contig18.4325.1	ortholog_many2one
ES_19-augustus-gene-50.64	mRNA_S-promiscuus_M_contig21.5994.1	ortholog_many2one
ES_19-augustus-gene-50.67	mRNA_S-promiscuus_M_contig21.5992.1	ortholog_many2one
ES_19-augustus-gene-52.38	mRNA_S-promiscuus_M_contig21.5979.1	ortholog_many2one
ES_19-augustus-gene-52.44	mRNA_S-promiscuus_M_contig21.6010.1	ortholog_many2one
ES_19-augustus-gene-52.45	mRNA_S-promiscuus_M_contig21.6001.1	ortholog_many2one
ES_19-augustus-gene-52.52	mRNA_S-promiscuus_M_contig21.6007.1	ortholog_many2one
ES_19-augustus-gene-53.29	mRNA_S-promiscuus_M_contig21.6015.1	ortholog_many2one
ES_19-augustus-gene-54.45	mRNA_S-promiscuus_M_contig21.6038.1	ortholog_many2one
ES_19-augustus-gene-58.42	mRNA_S-promiscuus_M_contig21.6095.1	ortholog_many2one
ES_19-augustus-gene-60.8	mRNA_S-promiscuus_M_contig21.6089.1	ortholog_many2one
ES_19-augustus-gene-61.40	mRNA_S-promiscuus_M_contig21.6162.1	ortholog_many2one
ES_19-augustus-gene-69.11	mRNA_S-promiscuus_M_contig40.12835.1	ortholog_many2one
ES_19-augustus-gene-69.13	mRNA_S-promiscuus_M_contig40.12824.1	ortholog_many2one
ES_19-augustus-gene-69.15	mRNA_S-promiscuus_M_contig40.12823.1	ortholog_many2one
ES_19-augustus-gene-70.20	mRNA_S-promiscuus_M_contig21.6189.1	ortholog_many2one
ES_19-augustus-gene-71.1	mRNA_S-promiscuus_M_contig21.6198.1	ortholog_many2one
ES_19-augustus-gene-71.10	mRNA_S-promiscuus_M_contig21.6214.1	ortholog_many2one
ES_19-augustus-gene-71.2	mRNA_S-promiscuus_M_contig21.6198.1	ortholog_many2one
ES_19-augustus-gene-71.6	mRNA_S-promiscuus_M_contig21.6193.1	ortholog_many2many
ES_19-augustus-gene-71.6	mRNA_S-promiscuus_M_contig21.6194.1	ortholog_many2many
ES_19-augustus-gene-71.6	mRNA_S-promiscuus_M_contig21.6191.1	ortholog_many2many
ES_19-augustus-gene-71.7	mRNA_S-promiscuus_M_contig21.6195.1	ortholog_many2one
ES_19-augustus-gene-72.42	mRNA_S-promiscuus_M_contig21.6202.1	ortholog_many2one
ES_19-augustus-gene-73.78	mRNA_S-promiscuus_M_contig21.6220.1	ortholog_many2one
ES_19-augustus-gene-73.80	mRNA_S-promiscuus_M_contig21.6222.1	ortholog_many2one
ES_19-augustus-gene-73.84	mRNA_S-promiscuus_M_contig21.6218.1	ortholog_many2one
ES_19-augustus-gene-73.91	mRNA_S-promiscuus_M_contig23.6873.1	ortholog_many2one
ES_19-augustus-gene-74.0	mRNA_S-promiscuus_M_contig23.6872.1	ortholog_many2one
ES_19-augustus-gene-74.10	mRNA_S-promiscuus_M_contig23.6876.1	ortholog_many2one
ES_19-augustus-gene-74.5	mRNA_S-promiscuus_M_contig23.6877.1	ortholog_many2one
ES_19-augustus-gene-74.7	mRNA_S-promiscuus_M_contig23.6871.1	ortholog_many2one
ES_19-augustus-gene-74.9	mRNA_S-promiscuus_M_contig23.6869.1	ortholog_many2one
ES_19-augustus-gene-75.33	mRNA_S-promiscuus_M_contig23.6921.1	ortholog_many2one
ES_19-augustus-gene-75.34	mRNA_S-promiscuus_M_contig23.6917.1	ortholog_many2one
ES_19-augustus-gene-75.35	mRNA_S-promiscuus_M_contig23.6915.1	ortholog_many2one
ES_19-augustus-gene-75.37	mRNA_S-promiscuus_M_contig23.6923.1	ortholog_many2one
ES_19-augustus-gene-75.39	mRNA_S-promiscuus_M_contig23.6920.1	ortholog_many2one
ES_19-augustus-gene-75.41	mRNA_S-promiscuus_M_contig23.6919.1	ortholog_many2one
ES_19-augustus-gene-75.49	mRNA_S-promiscuus_M_contig23.6906.1	ortholog_many2one
ES_19-augustus-gene-76.10	mRNA_S-promiscuus_M_contig23.6910.1	ortholog_many2one
ES_19-augustus-gene-77.30	mRNA_S-promiscuus_M_contig23.6880.1	ortholog_many2one
ES_19-augustus-gene-77.33	mRNA_S-promiscuus_M_contig23.6901.1	ortholog_many2one
ES_19-augustus-gene-77.39	mRNA_S-promiscuus_M_contig23.6884.1	ortholog_many2many
ES_19-augustus-gene-77.39	mRNA_S-promiscuus_M_contig23.6883.1	ortholog_many2many
ES_19-augustus-gene-78.0	mRNA_S-promiscuus_M_contig23.6898.1	ortholog_many2one
ES_19-augustus-gene-78.2	mRNA_S-promiscuus_M_contig21.6228.1	ortholog_many2one
ES_19-augustus-gene-78.6	mRNA_S-promiscuus_M_contig21.6227.1	ortholog_many2one
ES_19-augustus-gene-79.16	mRNA_S-promiscuus_M_contig21.6232.1	ortholog_many2one
ES_19-augustus-gene-79.17	mRNA_S-promiscuus_M_contig21.6239.1	ortholog_many2one
ES_19-augustus-gene-79.24	mRNA_S-promiscuus_M_contig21.6231.1	ortholog_many2one
ES_19-augustus-gene-80.18	mRNA_S-promiscuus_M_contig21.6242.1	ortholog_many2one
ES_19-augustus-gene-80.20	mRNA_S-promiscuus_M_contig21.6244.1	ortholog_many2one
ES_19-augustus-gene-9.17	mRNA_S-promiscuus_M_contig20.5707.1	ortholog_many2one
ES_19-snap-gene-12.12	mRNA_S-promiscuus_M_contig11.1556.1	ortholog_many2many
ES_19-snap-gene-12.12	mRNA_S-promiscuus_M_contig11.1553.1	ortholog_many2many
ES_19-snap-gene-12.12	mRNA_S-promiscuus_M_contig11.1551.1	ortholog_many2many
ES_19-snap-gene-12.12	mRNA_S-promiscuus_M_contig11.1555.1	ortholog_many2many
ES_19-snap-gene-2.32	mRNA_S-promiscuus_M_contig18.4069.1	ortholog_many2one
ES_19-snap-gene-21.36	mRNA_S-promiscuus_M_contig18.4240.1	ortholog_many2one
ES_19-snap-gene-25.62	mRNA_S-promiscuus_M_contig11.1695.1	ortholog_many2one
ES_19-snap-gene-25.76	mRNA_S-promiscuus_M_contig49.14235.1	ortholog_many2one
ES_19-snap-gene-26.22	mRNA_S-promiscuus_M_contig49.14215.1	ortholog_many2one
ES_19-snap-gene-35.14	mRNA_S-promiscuus_M_contig49.14197.1	ortholog_many2one
ES_19-snap-gene-4.26	mRNA_S-promiscuus_M_contig18.4087.1	ortholog_many2one
ES_19-snap-gene-40.48	mRNA_S-promiscuus_M_contig14.2951.1	ortholog_many2one
ES_19-snap-gene-43.14	mRNA_S-promiscuus_M_contig18.4304.1	ortholog_many2one
ES_19-snap-gene-44.10	mRNA_S-promiscuus_M_contig18.4310.1	ortholog_many2one
ES_19-snap-gene-48.41	mRNA_S-promiscuus_M_contig14.2769.1	ortholog_many2one
ES_19-snap-gene-48.53	mRNA_S-promiscuus_M_contig14.2762.1	ortholog_many2one
ES_19-snap-gene-48.55	mRNA_S-promiscuus_M_contig14.2765.1	ortholog_many2one
ES_19-snap-gene-49.28	mRNA_S-promiscuus_M_contig18.4319.1	ortholog_many2one
ES_19-snap-gene-49.33	mRNA_S-promiscuus_M_contig18.4320.1	ortholog_many2one
ES_19-snap-gene-49.35	mRNA_S-promiscuus_M_contig18.4323.1	ortholog_many2one
ES_19-snap-gene-5.18	mRNA_S-promiscuus_M_contig26.7505.1	ortholog_many2one
ES_19-snap-gene-5.19	mRNA_S-promiscuus_M_contig26.7505.1	ortholog_many2one
ES_19-snap-gene-50.55	mRNA_S-promiscuus_M_contig21.5995.1	ortholog_many2one
ES_19-snap-gene-50.59	mRNA_S-promiscuus_M_contig74.17703.1	ortholog_many2one
ES_19-snap-gene-51.20	mRNA_S-promiscuus_M_contig21.5987.1	ortholog_many2one
ES_19-snap-gene-53.10	mRNA_S-promiscuus_M_contig21.6016.1	ortholog_many2one
ES_19-snap-gene-53.23	mRNA_S-promiscuus_M_contig59.15934.1	ortholog_many2many
ES_19-snap-gene-53.23	mRNA_S-promiscuus_M_contig19.4355.1	ortholog_many2many
ES_19-snap-gene-53.27	mRNA_S-promiscuus_M_contig21.6037.1	ortholog_many2one
ES_19-snap-gene-54.42	mRNA_S-promiscuus_M_contig21.6035.1	ortholog_many2one
ES_19-snap-gene-67.7	mRNA_S-promiscuus_M_contig40.12813.1	ortholog_many2one
ES_19-snap-gene-68.23	mRNA_S-promiscuus_M_contig9.18905.1	ortholog_many2one
ES_19-snap-gene-70.0	mRNA_S-promiscuus_M_contig40.12833.1	ortholog_many2one
ES_19-snap-gene-70.2	mRNA_S-promiscuus_M_contig40.12832.1	ortholog_many2one
ES_19-snap-gene-71.45	mRNA_S-promiscuus_M_contig21.6211.1	ortholog_many2one
ES_19-snap-gene-72.22	mRNA_S-promiscuus_M_contig21.6203.1	ortholog_many2one
ES_19-snap-gene-72.28	mRNA_S-promiscuus_M_contig21.6200.1	ortholog_many2one
ES_19-snap-gene-73.52	mRNA_S-promiscuus_M_contig21.6221.1	ortholog_many2one
ES_19-snap-gene-74.26	mRNA_S-promiscuus_M_contig23.6863.1	ortholog_many2one
ES_19-snap-gene-75.18	mRNA_S-promiscuus_M_contig23.6922.1	ortholog_many2one
ES_19-snap-gene-76.38	mRNA_S-promiscuus_M_contig23.6909.1	ortholog_many2one
ES_19-snap-gene-77.49	mRNA_S-promiscuus_M_contig23.6861.1	ortholog_many2one
ES_19-snap-gene-77.64	mRNA_S-promiscuus_M_contig23.6879.1	ortholog_many2one
ES_19-snap-gene-77.78	mRNA_S-promiscuus_M_contig23.6900.1	ortholog_many2one
ES_19-snap-gene-78.9	mRNA_S-promiscuus_M_contig25.7434.1	ortholog_many2many
ES_19-snap-gene-78.9	mRNA_S-promiscuus_M_contig9.18695.1	ortholog_many2many
ES_19-snap-gene-80.42	mRNA_S-promiscuus_M_contig21.6245.1	ortholog_many2one
ES_19-snap-gene-80.54	mRNA_S-promiscuus_M_contig21.6243.1	ortholog_many2one
ES_19-snap-gene-9.46	mRNA_S-promiscuus_M_contig20.5707.1	ortholog_many2one
ES_20-augustus-gene-10.48	mRNA_S-promiscuus_M_contig8.18255.1	ortholog_many2one
ES_20-augustus-gene-14.13	mRNA_S-promiscuus_M_contig8.18264.1	ortholog_many2one
ES_20-augustus-gene-14.14	mRNA_S-promiscuus_M_contig8.18262.1	ortholog_many2one
ES_20-augustus-gene-14.7	mRNA_S-promiscuus_M_contig8.18261.1	ortholog_many2one
ES_20-augustus-gene-15.2	mRNA_S-promiscuus_M_contig8.18260.1	ortholog_many2one
ES_20-augustus-gene-16.13	mRNA_S-promiscuus_M_contig8.18275.1	ortholog_many2one
ES_20-augustus-gene-16.8	mRNA_S-promiscuus_M_contig8.18280.1	ortholog_many2one
ES_20-augustus-gene-16.9	mRNA_S-promiscuus_M_contig8.18280.1	ortholog_many2one
ES_20-augustus-gene-17.17	mRNA_S-promiscuus_M_contig8.18271.1	ortholog_many2one
ES_20-augustus-gene-18.28	mRNA_S-promiscuus_M_contig8.18299.1	ortholog_many2one
ES_20-augustus-gene-19.12	mRNA_S-promiscuus_M_contig8.18307.1	ortholog_many2one
ES_20-augustus-gene-19.14	mRNA_S-promiscuus_M_contig8.18308.1	ortholog_many2one
ES_20-augustus-gene-19.20	mRNA_S-promiscuus_M_contig45.13720.1	ortholog_many2one
ES_20-augustus-gene-19.22	mRNA_S-promiscuus_M_contig45.13751.1	ortholog_many2one
ES_20-augustus-gene-19.8	mRNA_S-promiscuus_M_contig45.13752.1	ortholog_many2one
ES_20-augustus-gene-21.0	mRNA_S-promiscuus_M_contig8.18471.1	ortholog_many2one
ES_20-augustus-gene-21.3	mRNA_S-promiscuus_M_contig8.18475.1	ortholog_many2one
ES_20-augustus-gene-21.9	mRNA_S-promiscuus_M_contig8.18483.1	ortholog_many2one
ES_20-augustus-gene-22.0	mRNA_S-promiscuus_M_contig8.18484.1	ortholog_many2one
ES_20-augustus-gene-22.3	mRNA_S-promiscuus_M_contig8.18485.1	ortholog_many2one
ES_20-augustus-gene-23.5	mRNA_S-promiscuus_M_contig8.18456.1	ortholog_many2one
ES_20-augustus-gene-23.9	mRNA_S-promiscuus_M_contig8.18459.1	ortholog_many2one
ES_20-augustus-gene-24.24	mRNA_S-promiscuus_M_contig8.18420.1	ortholog_many2one
ES_20-augustus-gene-24.26	mRNA_S-promiscuus_M_contig8.18452.1	ortholog_many2one
ES_20-augustus-gene-25.55	mRNA_S-promiscuus_M_contig8.18417.1	ortholog_many2one
ES_20-augustus-gene-25.63	mRNA_S-promiscuus_M_contig8.18416.1	ortholog_many2one
ES_20-augustus-gene-25.66	mRNA_S-promiscuus_M_contig8.18422.1	ortholog_many2one
ES_20-augustus-gene-25.70	mRNA_S-promiscuus_M_contig8.18427.1	ortholog_many2one
ES_20-augustus-gene-27.4	mRNA_S-promiscuus_M_contig8.18408.1	ortholog_many2one
ES_20-augustus-gene-32.1	mRNA_S-promiscuus_M_contig38.11542.1	ortholog_many2many
ES_20-augustus-gene-32.1	mRNA_S-promiscuus_M_contig15.3177.1	ortholog_many2many
ES_20-augustus-gene-32.1	mRNA_S-promiscuus_M_contig15.3178.1	ortholog_many2many
ES_20-augustus-gene-32.1	mRNA_S-promiscuus_M_contig8.18350.1	ortholog_many2many
ES_20-augustus-gene-32.1	mRNA_S-promiscuus_M_contig15.3155.1	ortholog_many2many
ES_20-augustus-gene-33.37	mRNA_S-promiscuus_M_contig38.11542.1	ortholog_many2many
ES_20-augustus-gene-33.37	mRNA_S-promiscuus_M_contig15.3177.1	ortholog_many2many
ES_20-augustus-gene-33.37	mRNA_S-promiscuus_M_contig15.3178.1	ortholog_many2many
ES_20-augustus-gene-33.37	mRNA_S-promiscuus_M_contig8.18350.1	ortholog_many2many
ES_20-augustus-gene-33.37	mRNA_S-promiscuus_M_contig15.3155.1	ortholog_many2many
ES_20-augustus-gene-37.28	mRNA_S-promiscuus_M_contig52.15306.1	ortholog_many2one
ES_20-augustus-gene-37.29	mRNA_S-promiscuus_M_contig52.15310.1	ortholog_many2one
ES_20-augustus-gene-37.4	mRNA_S-promiscuus_M_contig52.15298.1	ortholog_many2one
ES_20-augustus-gene-38.36	mRNA_S-promiscuus_M_contig52.15314.1	ortholog_many2one
ES_20-augustus-gene-38.45	mRNA_S-promiscuus_M_contig8.17955.1	ortholog_many2one
ES_20-augustus-gene-38.48	mRNA_S-promiscuus_M_contig8.17969.1	ortholog_many2one
ES_20-augustus-gene-38.54	mRNA_S-promiscuus_M_contig8.17949.1	ortholog_many2one
ES_20-augustus-gene-39.34	mRNA_S-promiscuus_M_contig8.17947.1	ortholog_many2one
ES_20-augustus-gene-39.37	mRNA_S-promiscuus_M_contig8.17941.1	ortholog_many2one
ES_20-augustus-gene-4.8	mRNA_S-promiscuus_M_contig17.3794.1	ortholog_many2many
ES_20-augustus-gene-4.8	mRNA_S-promiscuus_M_contig17.3793.1	ortholog_many2many
ES_20-augustus-gene-41.49	mRNA_S-promiscuus_M_contig8.17977.1	ortholog_many2one
ES_20-augustus-gene-42.1	mRNA_S-promiscuus_M_contig8.17995.1	ortholog_many2one
ES_20-augustus-gene-43.48	mRNA_S-promiscuus_M_contig8.18001.1	ortholog_many2one
ES_20-augustus-gene-43.52	mRNA_S-promiscuus_M_contig56.15705.1	ortholog_many2many
ES_20-augustus-gene-43.52	mRNA_S-promiscuus_M_contig54.15527.1	ortholog_many2many
ES_20-augustus-gene-43.52	mRNA_S-promiscuus_M_contig61.16730.1	ortholog_many2many
ES_20-augustus-gene-43.52	mRNA_S-promiscuus_M_contig60.16628.1	ortholog_many2many
ES_20-augustus-gene-43.52	mRNA_S-promiscuus_M_contig11.1640.1	ortholog_many2many
ES_20-augustus-gene-43.52	mRNA_S-promiscuus_M_contig23.6701.1	ortholog_many2many
ES_20-augustus-gene-43.52	mRNA_S-promiscuus_M_contig46.13878.1	ortholog_many2many
ES_20-augustus-gene-43.52	mRNA_S-promiscuus_M_contig21.6215.1	ortholog_many2many
ES_20-augustus-gene-43.52	mRNA_S-promiscuus_M_contig21.6190.1	ortholog_many2many
ES_20-augustus-gene-43.52	mRNA_S-promiscuus_M_contig27.7917.1	ortholog_many2many
ES_20-augustus-gene-43.52	mRNA_S-promiscuus_M_contig32.10202.1	ortholog_many2many
ES_20-augustus-gene-43.52	mRNA_S-promiscuus_M_contig32.10207.1	ortholog_many2many
ES_20-augustus-gene-43.58	mRNA_S-promiscuus_M_contig8.18008.1	ortholog_many2one
ES_20-augustus-gene-44.16	mRNA_S-promiscuus_M_contig8.18018.1	ortholog_many2many
ES_20-augustus-gene-44.16	mRNA_S-promiscuus_M_contig8.18017.1	ortholog_many2many
ES_20-augustus-gene-44.16	mRNA_S-promiscuus_M_contig8.18012.1	ortholog_many2many
ES_20-augustus-gene-45.2	mRNA_S-promiscuus_M_contig8.18013.1	ortholog_many2one
ES_20-augustus-gene-46.43	mRNA_S-promiscuus_M_contig8.18058.1	ortholog_many2one
ES_20-augustus-gene-46.47	mRNA_S-promiscuus_M_contig8.18063.1	ortholog_many2one
ES_20-augustus-gene-46.49	mRNA_S-promiscuus_M_contig8.18061.1	ortholog_many2many
ES_20-augustus-gene-46.49	mRNA_S-promiscuus_M_contig43.13316.1	ortholog_many2many
ES_20-augustus-gene-47.18	mRNA_S-promiscuus_M_contig8.18051.1	ortholog_many2one
ES_20-augustus-gene-5.11	mRNA_S-promiscuus_M_contig8.18195.1	ortholog_many2one
ES_20-augustus-gene-57.0	mRNA_S-promiscuus_M_contig30.9686.1	ortholog_many2one
ES_20-augustus-gene-57.8	mRNA_S-promiscuus_M_contig30.9685.1	ortholog_many2one
ES_20-augustus-gene-65.37	mRNA_S-promiscuus_M_contig11.1556.1	ortholog_many2many
ES_20-augustus-gene-65.37	mRNA_S-promiscuus_M_contig11.1553.1	ortholog_many2many
ES_20-augustus-gene-65.37	mRNA_S-promiscuus_M_contig11.1551.1	ortholog_many2many
ES_20-augustus-gene-65.37	mRNA_S-promiscuus_M_contig11.1555.1	ortholog_many2many
ES_20-augustus-gene-67.44	mRNA_S-promiscuus_M_contig45.13601.1	ortholog_many2one
ES_20-augustus-gene-7.43	mRNA_S-promiscuus_M_contig8.18216.1	ortholog_many2one
ES_20-snap-gene-14.31	mRNA_S-promiscuus_M_contig8.18262.1	ortholog_many2one
ES_20-snap-gene-16.33	mRNA_S-promiscuus_M_contig8.18279.1	ortholog_many2one
ES_20-snap-gene-16.47	mRNA_S-promiscuus_M_contig8.18272.1	ortholog_many2one
ES_20-snap-gene-17.54	mRNA_S-promiscuus_M_contig8.18286.1	ortholog_many2one
ES_20-snap-gene-17.68	mRNA_S-promiscuus_M_contig8.18267.1	ortholog_many2one
ES_20-snap-gene-18.12	mRNA_S-promiscuus_M_contig8.18297.1	ortholog_many2one
ES_20-snap-gene-23.33	mRNA_S-promiscuus_M_contig8.18457.1	ortholog_many2one
ES_20-snap-gene-26.32	mRNA_S-promiscuus_M_contig8.18432.1	ortholog_many2one
ES_20-snap-gene-28.19	mRNA_S-promiscuus_M_contig8.18390.1	ortholog_many2one
ES_20-snap-gene-28.8	mRNA_S-promiscuus_M_contig8.18390.1	ortholog_many2one
ES_20-snap-gene-31.44	mRNA_S-promiscuus_M_contig8.18405.1	ortholog_many2one
ES_20-snap-gene-33.22	mRNA_S-promiscuus_M_contig38.11542.1	ortholog_many2many
ES_20-snap-gene-33.22	mRNA_S-promiscuus_M_contig15.3177.1	ortholog_many2many
ES_20-snap-gene-33.22	mRNA_S-promiscuus_M_contig15.3178.1	ortholog_many2many
ES_20-snap-gene-33.22	mRNA_S-promiscuus_M_contig8.18350.1	ortholog_many2many
ES_20-snap-gene-33.22	mRNA_S-promiscuus_M_contig15.3155.1	ortholog_many2many
ES_20-snap-gene-37.36	mRNA_S-promiscuus_M_contig52.15297.1	ortholog_many2many
ES_20-snap-gene-37.36	mRNA_S-promiscuus_M_contig15.3135.1	ortholog_many2many
ES_20-snap-gene-37.46	mRNA_S-promiscuus_M_contig52.15302.1	ortholog_many2one
ES_20-snap-gene-37.54	mRNA_S-promiscuus_M_contig52.15309.1	ortholog_many2one
ES_20-snap-gene-37.55	mRNA_S-promiscuus_M_contig52.15301.1	ortholog_many2one
ES_20-snap-gene-38.9	mRNA_S-promiscuus_M_contig8.17952.1	ortholog_many2one
ES_20-snap-gene-41.8	mRNA_S-promiscuus_M_contig8.17978.1	ortholog_many2one
ES_20-snap-gene-42.32	mRNA_S-promiscuus_M_contig8.17992.1	ortholog_many2one
ES_20-snap-gene-42.35	mRNA_S-promiscuus_M_contig8.17998.1	ortholog_many2one
ES_20-snap-gene-57.22	mRNA_S-promiscuus_M_contig44.13533.1	ortholog_many2one
ES_20-snap-gene-64.0	mRNA_S-promiscuus_M_contig8.18312.1	ortholog_many2one
ES_20-snap-gene-9.22	mRNA_S-promiscuus_M_contig8.18222.1	ortholog_many2one
ES_21-augustus-gene-0.25	mRNA_S-promiscuus_M_contig32.10137.1	ortholog_many2one
ES_21-augustus-gene-1.33	mRNA_S-promiscuus_M_contig32.10149.1	ortholog_many2one
ES_21-augustus-gene-18.19	mRNA_S-promiscuus_M_contig32.10305.1	ortholog_many2one
ES_21-augustus-gene-2.11	mRNA_S-promiscuus_M_contig32.10151.1	ortholog_many2one
ES_21-augustus-gene-2.13	mRNA_S-promiscuus_M_contig32.10153.1	ortholog_many2one
ES_21-augustus-gene-2.14	mRNA_S-promiscuus_M_contig32.10152.1	ortholog_many2one
ES_21-augustus-gene-25.33	mRNA_S-promiscuus_M_contig59.15867.1	ortholog_many2one
ES_21-augustus-gene-25.35	mRNA_S-promiscuus_M_contig32.10355.1	ortholog_many2one
ES_21-augustus-gene-26.9	mRNA_S-promiscuus_M_contig32.10355.1	ortholog_many2one
ES_21-augustus-gene-31.39	mRNA_S-promiscuus_M_contig59.15939.1	ortholog_many2one
ES_21-augustus-gene-31.58	mRNA_S-promiscuus_M_contig19.4335.1	ortholog_many2one
ES_21-augustus-gene-32.22	mRNA_S-promiscuus_M_contig19.4341.1	ortholog_many2one
ES_21-augustus-gene-32.26	mRNA_S-promiscuus_M_contig19.4341.1	ortholog_many2one
ES_21-augustus-gene-43.48	mRNA_S-promiscuus_M_contig19.4365.1	ortholog_many2one
ES_21-augustus-gene-5.11	mRNA_S-promiscuus_M_contig32.10188.1	ortholog_many2one
ES_21-augustus-gene-5.13	mRNA_S-promiscuus_M_contig32.10191.1	ortholog_many2one
ES_21-augustus-gene-6.26	mRNA_S-promiscuus_M_contig32.10211.1	ortholog_many2one
ES_21-augustus-gene-6.34	mRNA_S-promiscuus_M_contig32.10192.1	ortholog_many2one
ES_21-augustus-gene-6.38	mRNA_S-promiscuus_M_contig32.10196.1	ortholog_many2one
ES_21-augustus-gene-7.12	mRNA_S-promiscuus_M_contig32.10218.1	ortholog_many2one
ES_21-augustus-gene-9.7	mRNA_S-promiscuus_M_contig32.10243.1	ortholog_many2one
ES_21-snap-gene-10.36	mRNA_S-promiscuus_M_contig32.10243.1	ortholog_many2one
ES_21-snap-gene-2.22	mRNA_S-promiscuus_M_contig32.10155.1	ortholog_many2many
ES_21-snap-gene-2.22	mRNA_S-promiscuus_M_contig32.10154.1	ortholog_many2many
ES_21-snap-gene-2.26	mRNA_S-promiscuus_M_contig89.18621.1	ortholog_many2many
ES_21-snap-gene-2.26	mRNA_S-promiscuus_M_contig89.18613.1	ortholog_many2many
ES_21-snap-gene-25.25	mRNA_S-promiscuus_M_contig7.17152.1	ortholog_many2one
ES_21-snap-gene-27.40	mRNA_S-promiscuus_M_contig19.4394.1	ortholog_many2one
ES_21-snap-gene-46.37	mRNA_S-promiscuus_M_contig19.4605.1	ortholog_many2one
ES_21-snap-gene-46.39	mRNA_S-promiscuus_M_contig19.4605.1	ortholog_many2one
ES_21-snap-gene-53.1	mRNA_S-promiscuus_M_contig19.4552.1	ortholog_many2one
ES_21-snap-gene-57.56	mRNA_S-promiscuus_M_contig19.4688.1	ortholog_many2one
ES_21-snap-gene-57.60	mRNA_S-promiscuus_M_contig19.4697.1	ortholog_many2one
ES_21-snap-gene-6.63	mRNA_S-promiscuus_M_contig32.10195.1	ortholog_many2one
ES_22-augustus-gene-0.8	mRNA_S-promiscuus_M_contig37.11330.1	ortholog_many2one
ES_22-augustus-gene-1.4	mRNA_S-promiscuus_M_contig43.13331.1	ortholog_many2many
ES_22-augustus-gene-1.4	mRNA_S-promiscuus_M_contig43.13330.1	ortholog_many2many
ES_22-augustus-gene-14.44	mRNA_S-promiscuus_M_contig42.13173.1	ortholog_many2one
ES_22-augustus-gene-15.33	mRNA_S-promiscuus_M_contig37.11434.1	ortholog_many2many
ES_22-augustus-gene-15.33	mRNA_S-promiscuus_M_contig37.11432.1	ortholog_many2many
ES_22-augustus-gene-2.48	mRNA_S-promiscuus_M_contig37.11324.1	ortholog_many2one
ES_22-augustus-gene-2.50	mRNA_S-promiscuus_M_contig37.11321.1	ortholog_many2one
ES_22-augustus-gene-2.58	mRNA_S-promiscuus_M_contig37.11323.1	ortholog_many2one
ES_22-augustus-gene-20.44	mRNA_S-promiscuus_M_contig37.11444.1	ortholog_many2one
ES_22-augustus-gene-24.10	mRNA_S-promiscuus_M_contig37.11475.1	ortholog_many2one
ES_22-augustus-gene-24.5	mRNA_S-promiscuus_M_contig37.11475.1	ortholog_many2one
ES_22-augustus-gene-24.9	mRNA_S-promiscuus_M_contig25.7224.1	ortholog_many2one
ES_22-augustus-gene-28.12	mRNA_S-promiscuus_M_contig39.11856.1	ortholog_many2one
ES_22-augustus-gene-28.7	mRNA_S-promiscuus_M_contig39.11858.1	ortholog_many2one
ES_22-augustus-gene-3.30	mRNA_S-promiscuus_M_contig2.5160.1	ortholog_many2one
ES_22-augustus-gene-3.31	mRNA_S-promiscuus_M_contig37.11339.1	ortholog_many2many
ES_22-augustus-gene-3.31	mRNA_S-promiscuus_M_contig37.11338.1	ortholog_many2many
ES_22-augustus-gene-39.12	mRNA_S-promiscuus_M_contig11.1479.1	ortholog_many2one
ES_22-augustus-gene-4.49	mRNA_S-promiscuus_M_contig37.11360.1	ortholog_many2one
ES_22-augustus-gene-4.57	mRNA_S-promiscuus_M_contig37.11357.1	ortholog_many2one
ES_22-augustus-gene-5.2	mRNA_S-promiscuus_M_contig37.11347.1	ortholog_many2one
ES_22-augustus-gene-5.4	mRNA_S-promiscuus_M_contig37.11347.1	ortholog_many2one
ES_22-augustus-gene-5.8	mRNA_S-promiscuus_M_contig37.11354.1	ortholog_many2one
ES_22-snap-gene-2.23	mRNA_S-promiscuus_M_contig37.11326.1	ortholog_many2one
ES_22-snap-gene-3.12	mRNA_S-promiscuus_M_contig37.11337.1	ortholog_many2one
